pseudo_id,text,retweetCount,replyCount,likeCount,quoteCount,viewCount,bookmarkCount,createdAt,lang,isReply,pseudo_conversationId,pseudo_inReplyToUsername,pseudo_author_userName,author_isBlueVerified
520732488685597,SANA DI LAGI MATAPAKAN AT MABANGGA SA MRT LRT YANG MGA BUMOTO NG LUBOG,0,0,0,0,40,0,2025-01-15 09:36:35+00:00,tl,False,520732488685597,,484630489642643,False
237494505239786,Bukod sa RainLette unang nakatatak to sakin dahil sa LENI KIKO! IBOTO ANG MAY ALAM PLEASE!,0,0,0,0,39,0,2025-03-04 04:01:16+00:00,tl,False,237494505239786,,796906437001675,False
793303847050226,@194213498713944 ALA PA NAMAN BOTOHAN loudly crying face,0,0,1,0,8,0,2025-05-23 06:51:29+00:00,tl,True,545397720702207,194213498713944.0,506604958418477,False
159667228857433,VOTED WISELY! Bumoto ng tama. Bumoto nang tama. [LINK],4,0,12,0,376,0,2025-05-12 02:25:10+00:00,tl,False,159667228857433,,736028463963877,False
764200952342526,"PANOORIN Walang namo-monitor na banta sa seguridad ang Jolo Municipal Police Station, ito ang naibahagi ni PLtCol. Annidul Sali. Aniya, nananatiling payapa ang pagsisimula ng botohan sa bayan sa maaga nilang aglilibot kanina, umaasa ito na magtutuloy-tuloy ang maayos na sitwasyon hanggang sa pagsasara nf botohan mamamayang alas-7 ng gabi. 81 personnel mula Jolo MPS ang naka-deploy ngayon sa mga polling center sa Jolo, kabilang na dito aniya ang naka-standby nilang quick response force. Maliban sa PNP, narito din aniya ang kanilang counterpart mula sa AFP na katuwang nila sa pagpapatupad ng maayos at payapang halalan. via Eloiza Mohammad RP Jolo #RP1News #RadyoPilipinas #RadyoPubliko #HatolNgBayan2025",0,0,0,0,57,0,2025-05-12 01:15:29+00:00,tl,False,764200952342526,,959301968601438,True
312320413283017,Wag niyo pag aksayahan at wag na iboto! @472069454978195,0,0,1,0,20,0,2025-02-22 19:38:10+00:00,tl,False,312320413283017,,78317106580858,False
647190623763109,"Rep. Erwin Tulfo, pinasalamatan Comelec sa pagbasura ng disqualification case @271091238095480 [LINK]",1,0,0,0,491,0,2025-03-04 07:34:43+00:00,tl,False,647190623763109,,519180206966850,False
485861213086467,"@136602444931068 And still COMELEC SMARTMAGIC COUNT REVEALS THAT BG IS #1? ALMOST THE ENTIRE COUNTRY VOTED FOR BAM AQUINO! AND THE NUMBER OF VOTES REMAINED THAT WAY FOR SEVERAL DAYS! IS THIS COMELEC MAGIC, SMARTMAGIC, OR SIMPLY MAGIC!",0,1,2,0,482,0,2025-05-16 18:12:08+00:00,en,True,524141624469101,136602444931068.0,775869384105884,False
687382598464728,"Iboto, @221379248650361! #TaumbayanSaSenado @427628574633876 [LINK]",0,0,1,0,36,0,2025-05-10 00:27:35+00:00,tl,False,687382598464728,,131599357634309,False
944398773848259,COMELEC says Lejun dela Cruz to remain as a nominee of the Magsasaka party-list despite arrest. #NLE2025 @52517809095707 [LINK],1,1,1,0,52,0,2025-02-04 10:55:53+00:00,en,False,944398773848259,,326351300403638,False
78540902024956,"What does it say to your job as a legislator, Sen Bato, kung lahat ng tanong sayo ay puro ICC-related at war on drugs as PNP chief? Walang legislative achievements? upside-down face #TanongNgBayan #Halalan2025 #GMAIntegratedNews",1,0,4,0,495,0,2025-02-01 14:18:52+00:00,tl,False,78540902024956,,376299726436661,False
89076390096394,PINAGLOKOKO NIYO LANG MGA #HALALAN2025 VOTERS Bilyon-Bilyong Confidential Funds ang dumaan sa kamay ni Sara Duterte tapos ang ending AYUSIN NATIN ANG PILIPINAS? Sa korte ka na lang magpaliwanag! #ConvictSaraDuterte camera with flash CTTO [LINK],13,15,31,0,970,0,2025-03-05 02:09:52+00:00,tl,False,89076390096394,,491201140325030,True
93908737924729,"Come on, people. Hindi pa ba tayo mulat sa mga nangyayari? Awa na lang sa Pilipinas oh. Bumoto hindi dahil sa sikat ang isang tao, kung hindi bumoto sa nararapat at may maipamamalas sa taong bayan. Please please please, vote wisely and responsibly!",1,0,5,0,238,1,2025-02-28 06:27:55+00:00,tl,False,93908737924729,,306140484995183,False
754290890106368,sbi sainyo wag kayo bumoto ng oo eh hay nako,0,0,0,0,55,0,2025-05-14 13:35:21+00:00,tl,False,754290890106368,,745726298832298,False
713218613606391,"parang awa niyo na, para sa upcoming elections, bumoto kayo ng nararapat na kandidato, maging matalinong botante !",0,0,0,0,78,0,2025-04-03 04:59:22+00:00,tl,False,713218613606391,,873894061019488,False
411769418644433,"bumoto kayo ng maayos bukas oomfs ha, sinasabi ko talaga sainyo grinning face grinning face grinning face grinning face",0,1,0,0,109,0,2025-05-11 13:22:38+00:00,tl,False,411769418644433,,623292121803364,False
109218389580780,boto boto boto tayo ay bumoto ng tama bukas para hindi masampal ng mapanghe na boto,0,0,0,0,44,0,2025-05-11 12:26:15+00:00,tl,False,109218389580780,,531412089138730,False
434669387001570,nawa'y masayang lahat ng pera na ginastos ng mga trapo beaming face with smiling eyes heart hands,0,0,0,0,101,0,2025-05-12 13:19:22+00:00,tl,False,434669387001570,,474030267718846,False
389868847306361,"Lahat na pro Duterte, pro China, pro EJK, pro drug dealers ibagsak at huwag na huwag Iboto. Philippines Philippines Philippines",1,0,1,0,20,0,2025-05-07 23:26:39+00:00,tl,False,389868847306361,,987480311129134,False
845897163488423,"@556776310795431 Iboto nyo yang Team Dutae kung gusto nyong manatiling mahirap, tanga at bobo.",0,0,0,0,4,0,2025-01-27 14:48:55+00:00,tl,True,932095059826777,556776310795431.0,674266276324518,False
8401663204764,bumoto ng matalino. bumoto nang matalino. #Halalan2025,0,0,0,0,108,0,2025-05-12 01:16:20+00:00,tl,False,8401663204764,,828788165025413,False
161876782014873,"I m so old, I was talking to my grandma about Philippine politics from the 60s to the 80s lol",0,0,1,0,17,0,2025-03-23 18:34:04+00:00,en,False,161876782014873,,898042370585886,False
633176030666316,That image looks a lot like VNL branding face with tears of joy face with tears of joy face with tears of joy kaya lagi akong napapadoubletake when i see this twt in my timeline. Pero sa wakas May ningas ng pag-asa muli sa Senado. pink heart green heart,0,0,2,0,148,0,2025-05-13 05:54:48+00:00,tl,False,633176030666316,,894297280698420,False
269617905294711,"Alam mo na ba kung ilan ang iboboto mo sa bawat posisyon sa darating na ? Maging handa para sa botohan at alamin ang mga kwalipikasyon, haba ng termino, at bilang ng iboboto. #NLE2025 #HatolngBayan2025 [LINK]",0,0,0,0,41,0,2025-03-17 00:19:13+00:00,tl,False,269617905294711,,379395767192513,False
280256300889825,BAM AQUINO AND KIKO PANGILINAN LETS GAURRRR loudly crying face loudly crying face loudly crying face the rest can rot in hell #Halalan2025 [LINK],0,0,2,1,858,1,2025-05-12 13:14:40+00:00,tl,False,280256300889825,,565987421569462,False
222752242467261,Sana umakyat pa si Luke at Heidi pleading face #Halalan2025,0,0,5,0,705,1,2025-05-12 13:42:35+00:00,tl,False,222752242467261,,759365640124670,False
472471641295122,"He worked the optics to gain the legacy of association. At dahil ito ay sobrang lapit sa basic needs ng mamamayang Pilipino, secured na ang voting base niya. This is how he won that top seat. #Election2025PH #Eleksyon2025",0,0,0,0,143,0,2025-05-13 04:55:22+00:00,tl,True,840842825839815,792080886964606.0,792080886964606,False
443601645429374,"Done voting! No errors so far noong bumoto ako. Mainit lang and masikip. So sa mga boboto, please hydrate and kumain muna as much as possible. #Election2025 #Halalan2025 #Eleksyon2025 [LINK]",0,0,5,0,308,0,2025-05-12 04:48:14+00:00,tl,False,443601645429374,,874864607145250,False
407612068052274,Isinusulong ng isang labor leader na maibalik ang tunay ng diwa ng party-list system matapos itong pasukin ng mga hindi naman aniya kumakatawan sa mga nasa laylayan ng lipunan. #Halalan2025 BASAHIN [LINK],0,0,0,0,4,0,2025-04-20 03:29:56+00:00,tl,False,407612068052274,,112193956504936,False
820554360742446,@263183619670138 Maniniwala lang ako sincere ka kung iaatras mo ang iyong kandidatura.,0,0,1,0,3,0,2025-02-24 14:00:18+00:00,tl,True,704548780044676,,373082195537334,False
260444105136766,"Sa mga PH ARMY na a-attend HOTS in BKK, makakauwi ba kayo before halalan on May 12? loudly crying face #HOPE ON THE STAGE TOUR #HOPE ON THE STAGE TOUR Bangkok",0,0,0,0,589,0,2025-02-20 03:27:45+00:00,tl,False,260444105136766,,234221865266933,False
152978194423908,sino ba bumoto sa matandang'yan bakit ang bobobobo,0,0,0,0,8,0,2025-05-28 01:25:17+00:00,tl,True,687830512785135,472346883838054.0,472346883838054,False
12949131657569,"@701924561848438 Si Gadon ang isyu hndi kmi. Si Bam ang kandidato. Binati nya si Bam e d salamuch. Unlike yours, need nu lunukin si Imee kc bff ni Sara. Pustahan, mananalo si Manang kc ibboto nu kc sabi ni Sara.",0,0,0,0,5,0,2025-05-08 12:53:06+00:00,tl,True,481552839953817,701924561848438.0,890725129966397,False
232161340500910,Tangina talaga nito ni robin. Gaano kakapal at katigas mukha nitong siraulong to. Jusko nakakapanginig ng laman sa inis. Ni wala ka nga ginagawa sa senado tangina ka,0,0,0,0,8,0,2025-05-24 00:45:59+00:00,tl,False,232161340500910,,798906595546861,False
477007751705455,Maniniwala lang ako pag mga bumoto sa Opposition na OFW ang magreklamo. Hehehe,0,0,0,0,14,0,2025-04-15 07:08:53+00:00,tl,False,477007751705455,,548153189307954,False
394036912759250,"kung ayaw niyo rin lang ng good governance, wag na kayo bumoto face with steam from nose",0,0,0,0,14,0,2025-05-07 14:18:51+00:00,tl,False,394036912759250,,978429051665409,False
178950146030600,"Bumoto ng mga kandidatong ang itinuturing na AMO ay TAONGBAYAN hindi kaperahan hindi iisang tao o iisang pamilyang dinastiya, at lalong hindi pro-china",1,0,12,1,212,0,2025-04-19 10:36:24+00:00,tl,False,178950146030600,,610692838172765,False
728552710443431,"@225867148354714 wag bumoto ng mga dds na kandidato na loyal sa mga duterte, kahit konsehal lang",0,0,0,0,16,0,2025-04-30 06:36:15+00:00,tl,True,452341975373654,225867148354714.0,769571127816650,False
756420816074540,Kataraka man ng unod ka fyp ko sa fb uy. Puro politiko kag ayuda. Katalaka man aa.,0,0,0,0,2,0,2025-05-10 14:49:40+00:00,tl,False,756420816074540,,507476306121428,False
103129941780038,Environmental activist Fernando Nanding Marin has vowed to pursue his advocacy of stopping destructive mining operations following his election as mayor of San Fernando town in Romblon. [LINK],2,0,3,0,155,0,2025-05-15 10:03:15+00:00,en,False,103129941780038,,963452908369205,False
358181380771660,"Ayon sa nakalap ni Mang Teban, dinalaw raw ng politiko ang isang malawak na lupain at pilit na pinapalayas ang mga magsasaka doon. Basahin buong detalye [LINK] [LINK]",0,0,0,0,12,0,2025-05-21 01:18:03+00:00,tl,False,358181380771660,,284137772444861,False
543712885144635,"Kapag ibang isyu, ang ingay ni VP, kanyang mga kandidato at kakampi. Pero pag-China na ang kalaban, bigla na lang silang nawawala. Parang nawawala rin ang paninindigan,""pahayag ni Khonghun. [4 4]",0,1,0,0,10,0,2025-05-04 10:17:21+00:00,tl,True,676659054833902,977770615637911.0,977770615637911,False
561376452339920,"@556776310795431 Holy week pa lang naglalakihan na ang mga posters nila bong go, camille villar at Imee Marcos kung saan saan, basta wala daw yung word na Iboto ok lang? Baloney enraged face Alam naman ng lahat na tatakbo sila sa election. Comelec wala man lang ginagawa?",0,0,0,0,55,0,2025-01-05 12:58:48+00:00,tl,True,930517765415843,556776310795431.0,243180628812113,False
83928331617825,"@460436796410133 uhm , well let's see hahaha, di ba pro-candidate and comelec kailan ba yan naging firm sa pag di-disqualify nang candidates, takot lang nila wahahaha.",0,0,1,0,33,0,2025-02-19 04:10:24+00:00,tl,True,586816177168359,460436796410133.0,821159679479137,False
892528522946944,"ang pink movement ay para sa good governance, hindi para sa kung sinong personalidad. sana maisip yan ng mga nagtatanggol sa kanya kahit alam nang hindi maayos ang mga ineendorso nyang kandidato",0,0,1,0,39,0,2025-04-24 10:26:48+00:00,tl,False,892528522946944,,497655728166707,False
129365479752494,@342308736703581 Teh wala talagang kalaban sa kabite dun rin ako bumoto haha,0,0,1,0,4,0,2025-05-12 09:27:43+00:00,tl,True,780413425593518,342308736703581.0,347567882529687,False
960797658743582,"@244024436350795 Oo nga, but nasa ICC na nga nagpanalo pa ng 5 senador, plus landslide sa hometown nila. Paano pa nila takutin si Digong andun na sa ICC, at if akala nila mauilit pa iyang gagawin nila sa iba, tandaan nila pulitika lang iyan",0,1,1,0,17,0,2025-05-13 07:39:08+00:00,tl,True,97988453273744,244024436350795.0,290133733680490,False
690321099446700,sana maganda ang resulta pls para sa ikakabuti ng bansa #Halalan2025,0,0,1,0,1371,0,2025-05-12 11:52:37+00:00,tl,False,690321099446700,,560108062219169,False
737262889280963,Bumoto na ulit tayo ha para sure hanggang next week tayong may ayuda DUSTBIAppy FIRSTMonth,0,0,1,0,16,0,2025-04-24 09:48:58+00:00,tl,False,737262889280963,,564164806011562,False
139619992745464,@463575899761443 mga bakla bumoto kayo pang reminder lang to [LINK],1,0,2,0,56,0,2024-12-31 03:03:58+00:00,tl,True,688051639774925,463575899761443.0,659674054847114,False
816646626530523,"@929538629447120 kundi trapo, karton jusk po apat na milyon din yon loudly crying face folded hands light skin tone",0,0,0,0,1,0,2025-05-12 14:31:05+00:00,tl,True,867796927881541,929538629447120.0,446519297055269,False
640233846324884,@689353467326579 Mga ofw lagi ang nauuto at mga mahihirap na botante sa kaunting halaga tuwing eleksyon maraming politiko ang nagbibigay ng pera. Ginagawang entertainment ang senado sa paglagay ng mga artista tapos kakampi ni Digong na walang ginawa kung hindi magsinungaling at magnanakaw,0,0,0,0,9,0,2025-03-25 21:28:10+00:00,tl,True,476216573476465,689353467326579.0,227867272250189,False
145491823863596,Isang political drama film tungkol sa mga manggagawang Pilipino ang inirerekomenda sa mga manonood ni senatorial aspirant Jerome Adonis. #Harapan2025 #Halalan2025 Panoorin ang buong Harapan episode dito [LINK] [LINK],2,2,1,0,3672,0,2025-04-09 07:00:00+00:00,tl,False,145491823863596,,403780272519270,True
324262541238464,"Pangit rin kasi ng""hindi naman winnable mindset ng iba, ang dami pa nag undervote na 2 lang ibinoto ang dahilan pa kesa naman daw sa hindi karapatdapat mapunta yung seat, ayun ang ending napunta pa rin sa trapo skull",0,0,0,0,18,0,2025-05-14 01:08:18+00:00,tl,False,324262541238464,,967732857326194,False
418069248768186,i'm hesitant to sleep. basin ma smartmagic na pud ta ani weary face weary face #Halalan2025,0,0,0,0,387,0,2025-05-12 16:28:37+00:00,en,False,418069248768186,,170184683658921,False
267970893419955,Kinumpirma ngayong gabi ni Comelec chairman George Garcia na nakapagsumite na ng sagot si Pasig City congressional bet Atty. Christian Sia sa opisina ng komisyon sa Pasig kaugnay ng show cause order ng ahensiya na nag-ugat sa solo parents joke. #Halalan2022 @403780272519270 [LINK],0,13,3,0,216,0,2025-04-08 12:27:18+00:00,tl,False,267970893419955,,745045944886155,False
156049657098983,"Overheard sa botohan, naguusap mga nanay Ayoko ng mga ano, ang binoto ko puro Duterte Binoto ko nga si Quibuloy para maging tagapagmana din ako Kabataan ang pag-asa ng bayan, matanda ang kalaban. Huhu",1820,49,15000,324,220742,134,2025-05-12 04:31:28+00:00,tl,False,156049657098983,,827458694494252,False
605873284107216,"nyeta tas i eevict nyo lang sa sabado? please, kahit dito man lang bumoto kayo ng tama! hahaha emz",0,0,13,0,390,0,2025-03-24 13:46:21+00:00,tl,False,605873284107216,,687131383780111,False
310849929897362,"@433717008667418 @711072089531067 @471894333363191 lahat po ng senador hindi gumagastos ng sariling pera nila yan. sana i apply yang""hindi nya pera yan""sa lahat ng nanunungkulan hindi lang kay bong go. under kasi siya ng dds kaya hate nyo siya right?",0,0,0,0,8,0,2025-05-16 10:22:09+00:00,tl,True,933581967484604,433717008667418.0,264057694073767,False
896726103329911,"@604882019879249 #TheMorningRush The worst #PestHorrorStories ? Yung kahit anong gawin nating pagsugpo sa kanila, di pa rin sila maubos-ubos. Pano, tuwing eleksyon na lang, binoboto pa rin sila ng mga bobotante. Yes, tinutukoy ko yung mga peste sa gobyerno.",0,0,1,0,83,0,2025-05-07 01:10:42+00:00,tl,False,896726103329911,832068964410345.0,584146937881122,False
340334785815387,"bakit kung kailan botante na kami, tsaka walang nag papamigay dito slightly frowning face slightly frowning face",0,0,0,0,5,0,2025-05-10 11:44:46+00:00,tl,False,340334785815387,,216357290780025,False
814337677754259,Ayaw ko nalang mag-talk sa partial and unofficial results for senators. Very upsetting! #Eleksyon2025 #Election2025 #Halalan2025,0,0,0,0,419,0,2025-05-12 15:50:10+00:00,tl,False,814337677754259,,365044517110618,False
485647360481566,dahil jan iboto niyo karera beaming face with smiling eyes #BINIbarda2024,0,0,0,0,81,0,2024-12-30 15:21:19+00:00,tl,False,485647360481566,,388738053246644,False
849979717281703,guys iboto niyo wotw kasi dasurb to ni ate J at ng wotw jdjsjsjs,0,0,0,0,72,0,2025-03-29 02:06:40+00:00,tl,False,849979717281703,,813429931431429,False
738675115054490,"@403780272519270 Kung sa kongreso pa lang mayabang na, paano na kung senador? grimacing face",0,0,0,0,259,0,2025-05-14 02:34:00+00:00,tl,True,638441931541369,403780272519270.0,597205497282071,False
910225602131286,sino ba bumoto dyan kay m4rcos puta naman,0,0,2,0,89,0,2025-05-12 13:35:34+00:00,tl,False,910225602131286,,996280219080105,False
425970092093133,122824 2 chi is now open for academic commissions rush and non-rush. send me a dm to inquire! open file folder forte ! Philippine politics and governance philippine economics philippine law and government philippine history cherry blossom lf client commissioner,0,0,0,0,95,0,2024-12-28 12:48:05+00:00,en,False,425970092093133,,797165036426577,False
319163663226288,@973713119272611 PATI DYABLO gustong iboto nung mga demonyo rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,0,0,0,0,2,0,2025-02-20 03:38:58+00:00,tl,True,963468417780003,973713119272611.0,310132288696665,False
377687570788303,@901946442613399 Haha sila2x lang din nagbo botohan sa mga sarili nila,1,0,0,0,22,0,2025-04-07 01:33:34+00:00,tl,True,81672557294008,901946442613399.0,582144413952109,False
190017620850878,"@690883004797923 Laudiangco sa COMELEC Resolution 1116 Kapag ito ay napaka-offensive sa mga kababaihan, at ang pambubully, pang-ha-harrass, pag-discriminate ay dahil po sa gender, dahil po sa pagiging babae o iba pa, iyan po talaga ang pinaparusahan at pinagbabawal ng resolution.",0,1,0,0,47,0,2025-04-07 09:45:35+00:00,tl,True,77912255562545,982646580214281.0,982646580214281,False
309191620893551,"Panalo na po ba atabs namin? Bat nawala pic nia weary face nag alarm pa namn ako para bumoto. Naka pag vote namn ako sa kanya sa Promising Female Star of the Year , bat dito nawala picture ni kai?",0,2,3,0,388,1,2025-04-06 17:39:51+00:00,tl,False,309191620893551,,462107041806057,False
6822319041426,"Not kpop SVT EXO related pero pls ipanalo natin yung election this year. Wag bumoto ng sikat lang, corrupt, convicted. There s a lot of candidates na ang ganda ng track record at credentials. Juseyo loudly crying face loudly crying face loudly crying face",0,0,0,0,12,0,2025-05-07 15:16:00+00:00,tl,False,6822319041426,,93853282794016,False
169489165576783,"Mahigit 57,000 ang mga kasali sa tatlong araw na botohan para sa ilang indibiduwal o Pilipino na hindi makakaboto sa mismong araw ng #2025Elections dahil sila ay #frontliner o naka-duty sa mismong araw ng halalan.",0,1,0,0,348,0,2025-04-28 06:10:46+00:00,tl,True,506354714343291,589029215591253.0,589029215591253,False
209225399689300,#FrontlinePilipinas Ibinasura ng 1st Division ng Commission on Elections #COMELEC ang disqualification case laban sa pamilya Tulfo na tumatakbo sa 2025 midterm elections. #BilangPilipino2025 #News5 [LINK],0,0,2,0,480,0,2025-03-04 13:45:00+00:00,tl,False,209225399689300,,589029215591253,False
211470499998714,"LANTARANG ipinagyabang ni Makati Mayor Abby Binay ang limpak-limpak na campaign funds ni incumbent Rep. Pammy Zamora sa ginanap na campaign sorties nito sa CEMBO, Taguig City na tila ipinang-aakit ng boto para sa kanilang kandidatura. [LINK]",0,0,1,0,243,0,2025-04-12 00:51:37+00:00,tl,True,68569618453573,,703685995344801,False
99616548168609,"Philippine politics is so so dirty, wdym we should ve resort to voting for these two para may mga hindi nakapasok na mas masasahol sa Magic 12 man facepalming",0,0,1,0,121,0,2025-05-12 15:32:32+00:00,tl,False,99616548168609,,134520806616602,False
545844118227554,Natawa ako dun sa mga DDS. May dayaan daw nung eleksyon. Patunay nila na di daw nanalo yung ibang kandidato ng PDP kahit malakas daw sila sa socmed. Hanggang ngayon di pa rin nila narereliazed na di nakoconvert sa boto ang ingay sa socmed. Tignan na lang nila sinapit ni Mocha.,0,0,0,0,6,0,2025-05-15 11:15:00+00:00,tl,False,545844118227554,,645225661670649,False
926559868958654,LOOK Sinimulan na ng COMELEC ang source code review sa sistemang gagamitin sa pagpili ng mga presintong isasalang sa random manual audit sa Eleksyon 2025 @430526661831933 [LINK],0,0,0,0,40,0,2025-04-23 10:23:28+00:00,tl,False,926559868958654,,305510380844993,False
45388288677118,"@460436796410133 Eh di Yung 32M na bumoto kuno sa kanya, nabawasan na?",0,0,0,0,197,0,2025-01-14 06:58:02+00:00,tl,True,664796237223460,460436796410133.0,623023248021225,False
406489719279314,Meron na partial result #Eleksyon2025 as of 8 56 pm [LINK],0,0,0,0,212,0,2025-05-12 13:07:50+00:00,en,False,406489719279314,,380201341745296,False
278426142237388,@325002683734926 @359554134688261 Eh di unahin na po na isulong kaagad yan katuwang ang inyong kapatid sa senado para kapani-paniwala talaga,0,0,2,0,14,0,2025-05-20 01:44:36+00:00,tl,True,898731509329044,325002683734926.0,359119541837429,False
385052421276327,"The PLM Commission on Elections COMELEC postponed the release of the official list of candidates, as the Office of Student Development and Services OSDS has yet to complete its verification process, Mar. 12. 2 5",0,1,0,0,10,0,2025-03-12 13:00:49+00:00,en,True,670304822990549,629413183343266.0,629413183343266,False
80869738845718,"Pagkatapos ng halalan, tayo naman ang magmahalan. hot face",0,0,0,0,17,0,2025-05-08 01:39:14+00:00,tl,False,80869738845718,,550156741110318,False
508202132361726,"Agarang pagresolba sa 97 kasong may kaugnayan sa katatapos na halalan, ipinag-utos ng PNP Chief Source [LINK] #BagongPilipinas #SaBagongPilipinasAngGustongPulisLigtasKa #ToServeandProtect #pcadgeasternvisayas [LINK]",0,0,0,0,15,0,2025-05-20 07:24:56+00:00,tl,False,508202132361726,,133898795533291,False
355238183373415,"@830056839164132 hmmm diba kandidato nyo din ang mga marcos nung nakaraan? so kung trapo sila ano tawag sa mga bumoto sa kanila noon? ah basta tumatahol ka sa maling puno, di rin ako maka marcos. hilig nyo sa black and white rolling on the floor laughing",0,1,0,0,16,0,2025-05-12 14:06:56+00:00,tl,True,394119573476751,830056839164132.0,17723358850550,False
364265557855742,"@514381381926485 iboto mo talaga c quiboloy ha,Godbless the Philippines talaga.",0,0,1,0,62,0,2025-02-13 00:30:12+00:00,tl,True,351258021822831,514381381926485.0,392360625803313,False
187681547572399,Liberals fight hard to keep illegal gang members in your neighborhoods. Look how liberals care about these folks here. @72577151298531 #Immigration #AIart #Trending #instagram #Election2025PH #LeafsForever #ViratKohli #elections2025 #SB19 #JHOPE #elon #ElonMusk #Trump #deprem [LINK],0,0,0,0,423,0,2025-05-13 13:19:52+00:00,en,False,187681547572399,,94349774098702,False
110922055280475,"NGAYON NA ANG ARAW NG HALALAN! Magsisimula ang maagang oras ng pagboto para sa mga person with disability, senior citizen, at buntis ng ika-5 00 n.u. hanggang ika-7 00 n.u., Mayo 12. #NLE2025 #PlaridelHalalan2025 Disenyo ni April Denise Besa [LINK]",1,1,2,0,122,0,2025-05-11 20:30:00+00:00,tl,False,110922055280475,,509449696234417,False
476308247927733,"@387006647385904 hahahaha! ayaw kitang iboto, nabudol mo ako face with tears of joy grinning face with sweat",0,0,0,0,91,0,2025-02-05 13:28:42+00:00,tl,True,126195177809728,387006647385904.0,366182059776037,False
176701534343184,"#Eleksyon2025 Lalaki, inaresto sa Kalibo, Aklan dahil sa kaduda-dudang aktibidad. via Darwin Tapayan, Super Radyo Kalibo [LINK]",0,0,1,0,189,0,2025-05-11 22:55:11+00:00,tl,False,176701534343184,,430526661831933,False
968174858639967,"not jeongcheol related sorry! cheat sheet, if wala pa kayong magic 12 for Monday BUMOTO NANG MATALINO! BUMOTO NG MATALINO! With our collective efforts, we can shape a better future starting with making our voices heard through the power of voting. [LINK]",0,0,0,0,245,0,2025-05-10 09:45:47+00:00,en,False,968174858639967,,981348843749747,False
85442090010733,@685859742470773 Masunurin talaga comelec sa utos face with tears of joy face with tears of joy face with tears of joy,0,0,0,0,13,0,2025-05-23 09:20:03+00:00,tl,True,125465323990913,685859742470773.0,827002634539600,False
504651315319155,si atty leni naman ano ba ginagawa mo ngayon malapit na eleksyon jusq ka,0,0,0,0,53,0,2025-04-27 08:34:23+00:00,tl,False,504651315319155,,546792007746278,False
326828389967439,@861064212517931 LALO PA KUNG MAGING SENADOR YAN MAS MARAMING MATRONA ANG GAGANTSOHIN NIYAN.,0,0,0,0,1,0,2025-05-11 06:45:59+00:00,tl,True,692940289230992,861064212517931.0,876912676974087,False
864335144466495,"Si Jimmy Bondoc na ang unang batas na gustong gawin kapag nahalal ay taasan ang sahod ng mga senador lol. Let me be the one to break to you Jimmy, it is a NO.",0,0,0,0,38,0,2025-04-23 02:30:48+00:00,tl,False,864335144466495,,215896449097362,False
41397889565206,Sana pumasok si binay. okay ako kay binay kesa kay camille at imee. face vomiting face vomiting face vomiting face vomiting #Eleksyon2025,0,1,3,0,282,0,2025-05-12 13:10:30+00:00,tl,False,41397889565206,,825028189730231,False
561875768921737,"She s trying to court sympathy WATCH Mamamayang Liberal party-list Rep.-elect Leila de Lima says impeachment proceedings are sacred, after Vice President Sara Duterte said she wants bloodbath in the trial @503443143864175 #VoteWatch #Eleksyon2025 [LINK]",24,8,135,1,9583,5,2025-05-19 09:55:58+00:00,en,False,561875768921737,,325002683734926,True
868895914069415,@403780272519270 @745045944886155 Anong relevance? Anong add value? What are these Comelec officials thinking?,0,0,0,0,21,0,2025-03-06 08:34:11+00:00,en,True,638412367843606,403780272519270.0,461087385486971,False
606492974333127,PBGEN Fajardo on #Eleksyon2025 Kailangan matuloy yung eleksyon diyan Datu Odin Sinsuat .,0,1,0,0,265,0,2025-05-12 00:21:51+00:00,tl,True,50080907436766,430526661831933.0,430526661831933,False
373310295149467,@505173227680197 @272211934715243 yung senador nyo na sinuswelduhan nyo ng pera ng bayan.,0,0,2,0,195,0,2025-05-25 01:37:03+00:00,tl,True,99636988619921,505173227680197.0,976801652581689,False
725888917477521,Oooopppppsss! Gising kapa index pointing at the viewer light skin tone pasok sa link at sabay tayong bumoto! [LINK],0,0,0,0,112,0,2024-12-30 18:46:36+00:00,tl,False,725888917477521,,270695802795534,False
631203796170015,@56288226391318 Pwede ba yung mga bumoto nalang sa poll,0,0,0,0,12,0,2025-04-02 01:34:42+00:00,tl,True,176861142242476,56288226391318.0,588612939411196,False
748366355030006,sana ngayong araw matalino ang bawat pilipino sa pagpili ng mga kandidato crossed fingers,0,1,1,0,19,0,2025-05-11 18:00:39+00:00,tl,False,748366355030006,,598955459384448,False
127612264940589,give me one core from Philippine politics core-ruption,0,0,0,0,73,0,2025-04-16 00:08:30+00:00,en,False,127612264940589,,724524756223715,False
916461487101922,"Here's the Inquirer issue covering the pro-Erap rally led by Mike Velarde's religious group El Shaddai on Nov. 11, 2000. The Iglesia ni Cristo also took part in the rally, with Bro. Isaias Samson, Jr. as the INC representative. Other religious groups were present. #Halalan2025 [LINK]",85,2,237,6,28360,33,2025-01-13 03:49:37+00:00,en,False,916461487101922,,227829626136857,False
98310808820236,"ayusin niyo tangina, wag kayong gagaya sa hindi pa botante HSHSHAHA BOBO ENO",0,1,0,0,11,0,2025-05-09 10:53:25+00:00,tl,False,98310808820236,,630617385116695,False
