pseudo_id,text,retweetCount,replyCount,likeCount,quoteCount,viewCount,bookmarkCount,createdAt,lang,isReply,pseudo_conversationId,pseudo_inReplyToUsername,pseudo_author_userName,author_isBlueVerified,predicted_id,predicted_label
9.52E+14,Sana makasuhan ung mga ngpapakalat ng edited photos ng mga biktima ng EJK. Kahit ung mga nag-share! Grbe na tlga pagkababa ng pagkatao ng mga karamihan sa atin. #Halalan2025,1,0,1,0,6,0,2025-03-18 12:07:18+00:00,tl,FALSE,9.52E+14,,9.74E+14,FALSE,1,1
3.71E+14,Galit na galit mga dds kay bbm eh kayo kayo din naman bumoto dun anoba HAHAHAHAHAHAHAHAH,0,0,7,0,84,0,2025-03-11 22:55:45+00:00,tl,FALSE,3.71E+14,,9.35E+14,FALSE,1,1
2.11E+14,sana mamatay na lahat ng tangang botante ng pilipinas. amen.,0,1,0,0,9,0,2025-03-01 15:19:54+00:00,tl,FALSE,2.11E+14,,2.27E+14,FALSE,1,1
8.04E+14,@79008473933029 @690883004797923 Bakit may Comelec pa [EMOJI smirking face] Sa Pinas lang nangyayari walang saysay ang COMELEC,0,0,2,0,9,0,2025-03-06 06:35:29+00:00,tl,TRUE,1.41E+14,7.90E+13,7.12E+14,FALSE,1,1
1.61E+14,"#Agenda Umabot na sa higit 60 senatorial candidates ang sinita ng #Comelec dahil sa illegal campaign materials. Sa harap ng mga paglabag sa patakaran, may pakiusap ang ahensya sa mga kandidato. Yan ang Agenda report ni @566842322828438. #Elections2025 [LINK]",2,0,1,0,41,0,2025-03-06 12:43:05+00:00,tl,FALSE,1.61E+14,,6.55E+14,TRUE,2,2
4.78E+14,@995508047388069 kayo nga bumoto ng bangag at adik na presidente e,0,0,0,0,3,0,2025-03-12 13:34:45+00:00,tl,TRUE,5.05E+14,9.96E+14,9.59E+14,FALSE,1,1
5.91E+14,"Tigil nyo na yan. Nababasa nila yan. [EMOJI smiling face with open hands] Kung gaano kayo energetic sa postings about sa buhay nila, sana ganon din ang energy nyo sa mga dapat iboto ngayong mayo.",201,4,1068,12,18731,4,2025-03-27 01:39:12+00:00,tl,FALSE,5.91E+14,,9.74E+14,FALSE,0,0
5.96E+14,@347280075511207 Pwede sigurong may ibang gagawa para ma-cancel yung candidacy niya. Baka may mag file out of the blue sa Comelec or SC para magmukang hindi kasalanan ng admin. If there s one consistent sa admin na ito ay yung maghugas kamay at uma-action last min [EMOJI melting face][EMOJI upside-down face][EMOJI face with peeking eye],0,0,3,0,29,0,2025-03-12 10:11:33+00:00,tl,TRUE,7.80E+14,3.47E+14,8.96E+14,FALSE,1,1
3.98E+14,@790826716441474 @617268793518215 Comelec ka ng Caloocan?,0,0,0,0,21,0,2025-03-16 15:01:16+00:00,tl,TRUE,2.99E+13,7.91E+14,3.22E+14,FALSE,2,2
8.56E+14,"kuys""anong rank ng hiraya?""me""6th""pinoy myx countdown kuys""ba't nama""me""iboto mo kasi [EMOJI pouting cat]""kaya patuloy rin nating iboto ang #ALAMATHiraya para umakyat pa sya lalo rito [LINK]",0,1,1,0,16,0,2025-03-19 14:09:59+00:00,tl,TRUE,5.62E+14,2.30E+14,2.30E+14,FALSE,0,0
2.93E+14,Pero si @690883004797923 hindi nagpa tour papaano nagkaroon ng isang private IP sa pagsend ng votes during the election. [EMOJI face with tears of joy] #BOBO #pinas,0,0,0,0,65,0,2025-03-05 01:32:49+00:00,tl,FALSE,2.93E+14,,2.36E+14,FALSE,1,1
8.94E+14,"Lumagda na sa peace covenant ang magkakalabang kandidato sa lokal na posisyon sa Bangsamoro Region kasama ang Comelec, PNP, AFP at iba pang election stakeholder. #Halalan2025 @403780272519270 [LINK]",0,0,3,0,191,0,2025-03-18 04:01:51+00:00,tl,FALSE,8.94E+14,,7.45E+14,FALSE,2,2
7.20E+14,@45742473540985 @528349975346598 iboto ang #FranSeth number 1 sa balota ay este iboto natin sa vp choice HAHAHAHA #FrancineDiaz #SethFedelin #FRANSETHCLOUDIES,0,0,2,0,379,0,2025-03-04 13:06:49+00:00,tl,TRUE,9.03E+13,4.57E+13,1.49E+14,FALSE,0,0
1.04E+14,@528349975346598 ready na kami sa Botohan VP #JmFyang,0,0,0,0,270,0,2025-03-05 06:33:58+00:00,und,TRUE,3.45E+13,5.28E+14,1.25E+14,FALSE,2,2
9.30E+14,31M na bumoto kay Marcos labas kayo at pumuhta kayong Edsa isigaw ninyo ibalik si digong[EMOJI face with tears of joy][EMOJI face with tears of joy][EMOJI face with tears of joy],0,0,0,0,89,0,2025-03-11 16:11:12+00:00,tl,FALSE,9.30E+14,,4.46E+14,FALSE,1,1
4.40E+14,"@483225734787021 di ata aware na mga hasa na tayo sa botohan. di kami madaya, patas kami bomoto. Manpower is the key.",0,1,1,0,361,0,2025-03-15 03:23:52+00:00,tl,TRUE,7.82E+14,4.83E+14,6.54E+14,FALSE,1,1
3.02E+14,Sobrang gulo ng Philippine Politics kasi mga 8080 kayo pumili ng leaders. MESERE [EMOJI face with tears of joy],0,0,4,0,126,0,2025-03-11 11:56:18+00:00,tl,FALSE,3.02E+14,,7.86E+14,FALSE,1,1
8.63E+14,@632103628613174 so true 33 advice s mga dds wag nio iboto sila imee sa election [EMOJI speak-no-evil monkey],0,0,0,0,24,0,2025-03-14 15:56:33+00:00,tl,TRUE,9.41E+14,6.32E+14,5.43E+14,FALSE,1,1
9.95E+14,"Ngayong darating na halalan, hindi na dapat manaig ang mga kandidatong nakikipagsabwatan sa mga dayuhang gustong dambungin ang ating likas na yaman. Ang boto natin ay sandata ng pagbabago gamitin natin ito nang tama.",0,0,0,0,6,0,2025-03-08 10:29:36+00:00,tl,TRUE,6.35E+13,9.95E+14,9.95E+14,FALSE,0,0
1.38E+14,catching up sa news and wtf lang na binigyan pa talaga ng clout tong si girl na di aware allegedly sa comelec huhu,0,0,0,0,9,0,2025-03-04 14:40:25+00:00,tl,FALSE,1.38E+14,,7.73E+14,FALSE,1,1
6.58E+14,Bumoto kayo at dapat naka follow kayo sa account nato sayang mga drop tags nyo po Last day na ! Ang premyo daw youtube slides daw. Huwag masyado umasa I vote #KEN from #SB19 to #TOP200MALEIDOLS #FELIP #SB19 KEN,0,0,1,0,56,0,2025-03-06 01:57:17+00:00,tl,FALSE,6.58E+14,,6.97E+14,FALSE,0,0
1.19E+14,"honest question, bawal ba baguhin ng COMELEC yung mga patakaran sa sistema nila? let's say amendment? pakisagot nga @690883004797923 kasi parang root cause lagi yang sistema nyo na pwedeng kumandidato kahit may kaso and all.",0,0,0,0,63,0,2025-03-12 07:52:22+00:00,tl,FALSE,1.19E+14,,9.57E+13,FALSE,1,1
9.43E+13,"Sa mga ka-BBM din natin dito sa ating Bagong Pilipinas, wag din natin iboto sina Bong Go, Robin Padilla, Bong Revilla, Bato Dela Rosa, Camille Villar, at Pia Cayetano para makaganti rin tayo sa kanila dahil lintik lang ang walang ganti! Wag nating hayaang maisahan tayo ng Agila!",0,1,4,0,568,0,2025-03-15 03:58:53+00:00,tl,FALSE,9.43E+13,,1.26E+14,FALSE,0,0
6.90E+14,"@540245652693821 buti sana kung sinabi ni kiko na,""Magandang pausbungin talaga ang ppop with government support. Anyway, iboto nyo po ako sa Mayo.""kaloka sila. Yung common sense talaga ng mga dds bbm apolotical ay parang buhok lang ni Bato.",0,0,2,0,153,0,2025-03-26 07:51:11+00:00,tl,TRUE,1.95E+14,5.40E+14,8.13E+14,FALSE,1,1
5.75E+14,Grabe namang pasubok itoah.nais ko lang naman bumoto ng mapayapa [EMOJI weary face],0,1,1,0,119,0,2025-03-20 02:59:47+00:00,tl,FALSE,5.75E+14,,3.52E+14,FALSE,0,0
9.36E+13,"Bakit nga ba nanalo ang Dutertes at marcoses? They've got BIG people backing them up, business and stuff, and yeah sarado utak ng karamihan sa botante. And bakit hindi pa rin totally nagbubungguan si Sara and 88M? Lahat ng baho lalabas, lalo na yung last presidential election",0,1,1,0,16,0,2025-03-13 12:09:29+00:00,tl,TRUE,6.94E+14,5.53E+14,5.53E+14,FALSE,1,1
8.08E+14,"@695894616488863 @995120649715525 sus. si tatay digong mo yung inutil. papatay-patay nang di makatarungan ng mga""adik""kuno nung administraston niya pero sariling anak niya, marijuana girl pala. tuta pa ng china. ipinamigay ung west ph sea na dapat na atin. kaya go iboto mo pdp laban para di umunlad pilipinas",0,0,1,0,69,0,2025-03-21 09:12:22+00:00,tl,TRUE,5.29E+14,6.96E+14,9.22E+14,FALSE,1,1
7.86E+14,@800479452661987 @373735219390927 Diba bumoto ka ng bangag? Aminin haha,0,0,0,0,5,0,2025-03-13 15:08:11+00:00,tl,TRUE,9.88E+14,8.00E+14,5.75E+14,FALSE,1,1
2.22E+13,"Bumoto nang tama sa darating na halalan para sa mas mapayapa at accessible na caratland sa susunod, chrew?! Chrew[EMOJI relieved face]",0,0,1,0,31,0,2025-03-20 14:05:11+00:00,tl,FALSE,2.22E+13,,4.12E+14,FALSE,0,0
9.75E+14,"Sabi raw sa kanila Galing sa amin itong pera. Imagine that.Trapo at korap moves pa rin pero hindi yan pwedeng madisqualify ng #Comelec, di ba #GeorgeGarcia?Yung senior kong kapitbahay ay nagpapahinga kasi parang nilalagnat daw sya",0,0,0,0,9,0,2025-03-28 06:04:42+00:00,tl,TRUE,6.27E+14,6.85E+14,6.85E+14,FALSE,1,1
3.47E+14,Fucking comelec gusto lang ng publicity,0,0,0,0,11,0,2025-03-05 05:05:37+00:00,tl,FALSE,3.47E+14,,1.42E+13,FALSE,1,1
2.79E+14,COMELEC ito dapat ang imbistigahan nyo dahil may litrato di ba ito vote buying [LINK],0,0,2,0,11,0,2025-03-10 22:02:53+00:00,tl,FALSE,2.79E+14,,6.35E+14,FALSE,1,1
7.81E+14,"Hindi magdadalawang-isip ang Comelec na muling isailalim sa control nito ang Abra dahil sa mga insidente ng karahasan na may kinalaman sa #Halalan2025, ayon kay Comelec chairman George Garcia. [LINK]",2,1,9,0,4430,1,2025-03-31 06:49:57+00:00,tl,FALSE,7.81E+14,,4.04E+14,TRUE,2,2
1.96E+14,"@797357977704597 Mga pabida ang mga taga comelec, marunong sumakay sa issue.",0,0,0,0,37,0,2025-03-05 08:25:12+00:00,tl,TRUE,6.93E+14,7.97E+14,2.57E+13,FALSE,1,1
3.76E+14,ang alam ko nakuha rin ni Myrtle attention ng international weebs at the time. Baka nga tumulong pa silang bumoto [EMOJI rolling on the floor laughing][EMOJI rolling on the floor laughing][EMOJI rolling on the floor laughing] ang lakas pa naman ng competition sa Big Three sa mangas non. Kasagsagan ng discussions sa One Piece x Naruto x Bleach mangas animes hahaha,0,0,0,0,35,0,2025-03-25 12:40:55+00:00,tl,TRUE,8.54E+13,5.19E+13,5.19E+13,FALSE,1,1
4.96E+14,"Ilang linggo bago ang halalan, patuloy ang pagtutok ng Commission on Elections at Philippine National Police sa seguridad ng bansa. Posible ring magkaroon ng pagbabago sa listahan ng mga lugar na nasa ilalim ng areas of concern dahil sa mga naitalang insidente ng karahasan kamakailan. Alamin ang detalye sa report ni Brigada Cath Austria. [LINK]",0,0,0,0,21,0,2025-03-08 14:00:02+00:00,tl,FALSE,4.96E+14,,1.09E+14,TRUE,2,2
6.23E+14,"dahil masipag siya maghanap buhay, bumoto kayo sa fancast [LINK]",0,0,0,0,216,0,2025-03-16 12:51:52+00:00,tl,TRUE,4.17E+14,3.03E+14,3.03E+14,FALSE,1,1
2.96E+14,me na ashbin fan pota wag na lang bumoto! baket naman pinagsama ang ashtine at rabin sa isang poll?! [LINK],0,0,0,0,167,0,2025-03-01 06:17:53+00:00,tl,FALSE,2.96E+14,,1.86E+14,FALSE,1,1
9.29E+14,@904706313868493 @690883004797923 @861738054403097 Gusto nila puro pabor sa kanila kaya wala na iboto line up ni Marcos,0,1,1,0,16,0,2025-03-05 08:02:38+00:00,tl,TRUE,1.49E+14,9.05E+14,1.72E+13,FALSE,1,1
8.39E+14,sino mga bumoto ng janine? me [LINK],0,1,1,0,154,0,2025-03-28 23:24:38+00:00,tl,FALSE,8.39E+14,,4.31E+14,FALSE,2,2
1.10E+14,Humingi ng paumanhin ang viral TV contestant na si Heart Aquino sa COMELEC matapos umaming wala siyang gaanong alam tungkol sa nasabing poll body. @690883004797923 Sundan [LINK] #Teletabloid #NewsPH [LINK],0,0,1,0,213,0,2025-03-04 10:49:26+00:00,tl,FALSE,1.10E+14,,1.41E+14,TRUE,2,2
4.15E+14,"@719021341087383 @325680252986141 kaya siya hindi nanalo kase bobo kayo bumoto, pinakitaan na nga kayo ng credentials and clean records of corruption, dun parin kayo sa bangag.",0,0,50,0,494,0,2025-03-16 00:44:06+00:00,tl,TRUE,6.88E+14,7.19E+14,7.03E+14,FALSE,1,1
6.89E+14,@566675856692385 wag kalimutang iboto! para kay jl at sa bayan ng ahof!,0,0,7,0,265,0,2025-03-24 01:29:50+00:00,tl,TRUE,4.00E+14,5.67E+14,1.59E+14,FALSE,0,0
4.73E+14,"@119291365976956 Yup damay lahat masaklap hindi rin malinaw kung makakabangon pa at kailan pagpasa pasahan nilang mga perwisyo puesto,nagaaway na nga layo pa botohan.",0,1,1,0,8,0,2025-03-26 12:36:36+00:00,tl,TRUE,2.19E+14,1.19E+14,6.69E+14,FALSE,1,1
6.27E+14,"COMELEC, target makakuha ng certification sa automated election system #RondaBrigada #BrigadaPH",0,1,0,0,10,0,2025-03-08 08:04:21+00:00,tl,TRUE,7.50E+13,1.09E+14,1.09E+14,TRUE,2,2
4.82E+14,@901946442613399 Ang galing ni @391396624883130 yong impeachment ni Sara sa July pa kasi daw nakabakasyon ang lahat kaya nga asaHague Si Robin P. .Same din Jingoy soAno to magtrabaho kalang for duterte s benefit?!sana na huwag ng iboto ang Taong ganito puro personal ginagamit mga position.,0,0,0,0,31,0,2025-03-20 20:22:49+00:00,tl,TRUE,7.96E+14,9.02E+14,4.25E+14,FALSE,1,1
7.67E+12,"Sa panayam kay Bernal ng Pacesetter, sinagot niya ang katanungan patungkol sa kritisismong posible aniyang kaharapin bilang paggamit ng naging gampanin sa publikasyon na stepping-stone ng kaniyang kandidatura. [LINK]",0,1,0,0,1,0,2025-03-04 11:54:03+00:00,tl,TRUE,9.82E+14,,7.53E+13,FALSE,2,2
4.27E+13,"@617268793518215 @345877664094260 Hindi ka mananalo! Pati sa mga kapitbahay mo sa camarin walang may gustong iboto ka. Pustahan pa tayo kahit 2 milyon, hindi ka mananalo.",0,0,0,0,2,0,2025-03-16 10:06:52+00:00,tl,TRUE,2.99E+13,6.17E+14,4.76E+14,FALSE,1,1
7.30E+14,"@249326655527901 Ngayun ang dami nya ng sakit pero tumakbo pa sa darating na Halalan . Pag campaign as a candidate, able sya at walang sakit , pero this time kasi na arrest marami ng sakit eh di wow!",0,0,0,0,1,0,2025-03-11 09:34:05+00:00,tl,TRUE,2.85E+14,2.49E+14,4.44E+14,FALSE,1,1
7.10E+14,Bumoto na kayo if madaan'to sa feed niyo [EMOJI beaming face with smiling eyes],0,0,0,0,75,0,2025-03-26 07:32:29+00:00,tl,FALSE,7.10E+14,,2.56E+14,FALSE,1,1
8.38E+14,"Kasama sa mga iboboto ko yung mga sincere na ipinapagtanggol ang WPS. Yung mga tahimik lang, traydor yan.at di dapat iboto.",0,0,0,0,1,0,2025-03-08 06:37:43+00:00,tl,FALSE,8.38E+14,,1.99E+14,FALSE,1,1
3.57E+13,"Nakakulong, may kaso ng panggagahasa at kung ano ano pang kabulbulan eh pwedeng tumakbo at kumandidato. Tapos ang mga empleyado sa gobyerno kailangan civil service passer or may latin honors. BUWAGIN NALANG ANG COMELEC DAHIL WALA NAMAN SILBI.",0,0,0,0,25,0,2025-03-13 06:33:18+00:00,tl,FALSE,3.57E+13,,3.06E+14,FALSE,1,1
5.11E+14,"@337402841337378 @970575745870564 wala ganun talaga lods , pamilya muna daw bago ang iba hahhah priority talaga kadugo pag may slot pa eh depende na kung gaano ka kabuting botante hahaha",0,1,1,0,9,0,2025-03-27 02:37:44+00:00,tl,TRUE,3.79E+14,3.37E+14,1.25E+14,FALSE,1,1
4.79E+14,ay sleigh ito. BUMOTO NG TAMA PHSONES [EMOJI white heart],0,0,3,0,127,0,2025-03-30 10:55:55+00:00,en,FALSE,4.79E+14,,3.43E+14,FALSE,0,0
8.31E+14,@671998710166588 @617268793518215 Kung alam mo lang history ng botohan sa Pilipinas,0,0,0,0,6,0,2025-03-03 14:06:29+00:00,tl,TRUE,5.14E+14,6.72E+14,7.84E+14,FALSE,2,2
1.29E+12,"PANOORIN Mahigpit na ipinapaalala ng Commission on Elections Comelec Bicol sa mga politiko at mga guro na mangunguna sa mga Graduation Ceremony sa rehiyon na iwasan ang pag-imbita ng mga politiko bilang mga guest speaker sa nasabing mga selebrasyon. Ayon kay Comelec Bicol Regional Director Atty. Ma. Juana Valeza, ito ay upang maiwasan ang anumang uri ng panghihimasok sa proseso ng halalan at masiguro ang pagiging neutral ng mga paaralan at mga pang-edukasyong institusyon. Pinayuhan din ng Comelec ang mga guro at mga organizers ng mga graduation ceremonies na tiyakin na ang mga programang ito ay nakatuon lamang sa mga layuning pang-edukasyon at hindi ginagamit bilang pagkakataon para sa mga politikal na pahayag o pagpapakilala ng mga kandidato. via Garry Carl Carillo RP1 Albay #HatolNgBayan2025 #RP1News #RadyoPilipinas #RadyoPubliko",0,0,0,0,77,0,2025-03-28 02:17:40+00:00,tl,FALSE,1.29E+12,,9.59E+14,TRUE,2,2
9.36E+14,Sa mga kampo dyan ni PRRD lalo na sa mga abogado nila at ng mga abogado sa panig ng PDP Laban pls lang unahan nyo na ang mga kaaway! Magsampa na kayo ng complaint sa Korte Suprema para pigilan ang COMELEC na iconnect sa internet ang ACM sa araw ng halalan! @942501146785377 @121764413848568,0,1,0,0,34,0,2025-03-12 02:43:06+00:00,tl,TRUE,6.27E+14,5.15E+14,5.15E+14,FALSE,1,1
2.24E+14,"Ilang pulis, tatayong board sa halalan sa Maguindanao Pagkakaroon ng security detail sa mga tauhan ng COMELEC, hinahanapan na ng pondo #RondaBrigada #BrigadaPH [EMOJI television] WATCH LIVE [LINK]",0,1,0,0,1,0,2025-03-27 08:07:05+00:00,tl,TRUE,1.49E+14,1.09E+14,1.09E+14,TRUE,2,2
3.07E+14,@776109641341820 nakulong ang matandang may tama dahil bumoto kayo ng MALI,0,0,0,0,12,0,2025-03-20 16:24:28+00:00,tl,TRUE,6.41E+13,7.76E+14,4.05E+14,FALSE,1,1
9.07E+14,di pa ba kayo nagsasawa comelec [EMOJI face exhaling],0,0,0,0,16,0,2025-03-12 22:25:59+00:00,tl,FALSE,9.07E+14,,3.66E+14,FALSE,1,1
8.11E+14,@816496964306203 [EMOJI face with tears of joy][EMOJI face with tears of joy][EMOJI face with tears of joy][EMOJI face with tears of joy][EMOJI face with tears of joy] komedyante tlga mga dds hilig bumoto ng mga clowns.,0,0,0,0,22,0,2025-03-21 16:39:58+00:00,tl,TRUE,4.89E+14,8.16E+14,2.15E+14,FALSE,1,1
5.68E+14,"[EMOJI smiling face with hearts] kaya ayusin kasi ang educational system HAHAHHAHAHA sa tingin nyo kasalanan ng magaaral na hindi nila kaya pumasok dahil sa weather na di naman nila control? mind u among students, mga shs to college lang ang botante so bat sila ang focus mo teh sa sistemang di nila control",0,0,1,0,76,0,2025-03-05 02:00:14+00:00,tl,FALSE,5.68E+14,,3.10E+14,FALSE,1,1
1.30E+14,Dapat ma DISQUALIFY Ang sinumang kandidato na namimigay Ng KAHIT Anong ayuda during campaign @690883004797923 ! Kaya nananalo Ang mga kurakot at tiwaling dahil nabubudol nila ang mga botante Lalo na ang mahihirap. Dapat qualification ang batayan para ipanalo ang Isang kandidato!,0,0,0,0,14,0,2025-03-08 05:03:46+00:00,tl,FALSE,1.30E+14,,2.50E+14,FALSE,1,1
40392452099,"@589029215591253 Huwag po nating iboto ang mga DDS na kandidato, suportahan natin si PBBM.",0,0,2,0,90,0,2025-03-29 04:49:33+00:00,tl,TRUE,9.53E+14,5.89E+14,2.14E+14,FALSE,0,0
3.91E+14,"@596190825751803 Madaming botante sa Pilipinas ang di masyado gumagamit ng utak. The very reason why I deactivated my FB account in 2022, imagine being""friends""with lots of people, educated, rich people, tas mga binoto unithieves? Juskolord, dami ko nakasagutan dun just becoz I am a kakampink",0,1,1,0,62,0,2025-03-24 02:54:00+00:00,tl,TRUE,6.68E+14,5.96E+14,2.86E+14,FALSE,1,1
5.07E+14,"@975404515899393 Baka nga iboto ko na lang to, baka nga gawin niyang tax free ang 13th month at OT.atleast kahit papano bumalik sakin pinag hirapan kong pera, kesa naman iba na sila lang yumayaman.",0,0,0,0,17,0,2025-03-20 18:20:38+00:00,tl,TRUE,3.81E+14,9.75E+14,3.25E+14,FALSE,1,1
1.40E+13,4 Kahit anong kampanya ang gawin natin habang dinadaya nila ang resulta ng botohan walang patutunguhan ang laban natin ng pagbabago para sa bayan! #Election2025 #Highlights,0,0,0,0,8,0,2025-03-22 06:31:47+00:00,tl,TRUE,1.52E+14,3.60E+14,3.60E+14,FALSE,0,0
2.84E+14,@348286395681118 D na pala dapat iboto yan? Di pa senador ay sinunghaling na?,0,0,0,0,3,0,2025-03-07 06:14:10+00:00,tl,TRUE,1.86E+13,3.48E+14,5.39E+14,FALSE,1,1
5.60E+14,@586653265816072 @36502604678147 @51465411046762 Ayun. bakit po maraming dds na bumoto sa kanya? Bakit din po pumasa si robin sa criteria?,0,1,0,0,8,0,2025-03-05 12:56:21+00:00,tl,TRUE,7.53E+14,5.87E+14,9.09E+14,FALSE,2,2
7.23E+14,@630660270031623 @943351515797164 Are they too running this coming election . Kung Hindi . Alam naman natin na Maraming Klase at Antas ng Kurapsiyon Pero Di naman natin Sila Pinapansin at inuUri . Maliban na lamang kung Ang Mga ito ay Tatakbo sa Halalan .,0,0,2,0,4,0,2025-03-04 10:48:15+00:00,tl,TRUE,8.58E+14,6.31E+14,7.85E+14,FALSE,2,2
5.50E+14,"@955129413518023 @690883004797923 @671959262148656 bawal po yan pero meron tayo tinatawag na operation baklas ipagbigay alam nyo lamang sa kanila, sa comelec sa city nyo mostly ang inaalis ngayon yung mga national senator party list",0,0,0,0,83,0,2025-03-06 15:29:30+00:00,tl,TRUE,2.57E+13,9.55E+14,5.82E+14,FALSE,2,2
1.01E+14,@403780272519270 taenang Bong Gago. wag niyong iboto.,0,0,3,0,78,0,2025-03-13 06:23:15+00:00,tl,TRUE,3.34E+13,4.04E+14,5.03E+14,FALSE,1,1
8.49E+14,"Ang pulitika ay hindi dapat tungkol sa apelyido o kasikatan. Sabi nga ni Karl Marx, Ang mga namumuno ay laging nagtataguyod ng sarili nilang interes. Huwag tayong magpalinlang piliin ang tunay na lingkod-bayan, hindi ang naghahari-harian. #Halalan2025 #TunayNaLider",0,0,0,0,10,0,2025-03-20 04:56:55+00:00,tl,FALSE,8.49E+14,,5.48E+13,FALSE,2,2
3.21E+14,"@466449892307809 personally, mas gusto ko mapasama ang general principles of taxation at basics ng govt budgeting process sa college. para kahit di mapush ang voter's education, kahit papa'no di maging tanga bumoto mga bata [EMOJI loudly crying face]",0,1,2,0,80,0,2025-03-28 16:28:07+00:00,tl,TRUE,2.31E+14,4.66E+14,2.43E+14,FALSE,1,1
5.66E+14,"@736654119243993 @237672553263689 Isa din si Willie Dapat wag iboto yan. Walang plataporma, ang sabi nya pag nanalo na sya, dun sya gagawa ng plataporma ang Bobo talaga![EMOJI face with tears of joy][EMOJI face blowing a kiss]",0,1,0,0,29,0,2025-03-24 23:43:38+00:00,tl,TRUE,2.13E+14,7.37E+14,8.71E+14,FALSE,0,0
1.29E+14,@403780272519270 @745045944886155 Deserve n deserve e bash ng comelec[EMOJI clown face],0,0,0,0,60,0,2025-03-10 23:57:23+00:00,tl,TRUE,9.27E+14,4.04E+14,5.72E+14,FALSE,1,1
9.12E+14,Totoo to. Talagang pinaglalaban ni Jeo ang Andito Lang. Muntik ko na nga iboto sa galing mangampanya charot,0,1,5,0,300,0,2025-03-19 09:31:51+00:00,tl,FALSE,9.12E+14,,2.87E+14,FALSE,1,1
6.88E+13,"@338821466431955 @293929408961562 Focus na lang kayo sa tatay Digs niyo. Talunan nga mga kakampink di ba? Masakit ba yung panalo kayo pero stress kayo tapos yung Tatay Digs niyo naka kulong, ang nagpakulong yung tinatawag niyong adik na kayo rin bumoto.hahaha[EMOJI face with tears of joy][EMOJI grinning squinting face][EMOJI face with tears of joy]",0,0,0,0,13,0,2025-03-18 14:44:53+00:00,tl,TRUE,6.24E+14,3.39E+14,6.73E+14,FALSE,1,1
9.97E+14,"@12944324184896 @589029215591253 Yes stay silent at wag ka na mag isip ng sasabihin dahil kayong mga bumoto sa UNITHIEVES ay mga peste, mga parasitiko at salot ng Pilipinas",0,0,0,0,18,0,2025-03-14 11:29:52+00:00,tl,TRUE,3.88E+14,1.29E+13,7.05E+14,FALSE,1,1
1.68E+14,"Base po sa mga larawan, marami na pong nilabag na batas ng @690883004797923 itong si Villar! @82798549556190 Kaya po ba ninyong ipakita sa Taumbayan ang inyong kakayahan na magpataw ng parusa sa mga kandidatong lumalabag sa inyong panuntunan? ctto[EMOJI backhand index pointing down] [LINK] [LINK]",0,0,1,0,29,0,2025-03-01 12:30:55+00:00,tl,FALSE,1.68E+14,,9.95E+14,FALSE,2,2
1.12E+14,"Nalulungkot po ako, parang failure po ang COMELEC, parang po kami ang may kasalanan do'n. Parang hindi po namin napapahayag mabuti sa sambayanan kung sino kami dahil maaari siya ay representasyon ng marami pang mga Pilipinong hindi po nalalaan'yung ating mga ginagawa. Kaya ang gusto naming alamin, bakit, pagbabahagi ni COMELEC chairman, Atty. George Garcia. [LINK]",1,0,1,0,702,0,2025-03-04 06:45:00+00:00,tl,FALSE,1.12E+14,,1.19E+14,TRUE,2,2
2.42E+14,"Mas nakakahiya kasi makilala as fake news peddler kaysa sa hindi""masiyado""knowledgeable sa COMELEC especially sa nat'l tv",0,0,0,0,35,0,2025-03-04 12:21:44+00:00,tl,FALSE,2.42E+14,,1.74E+14,FALSE,1,1
2.84E+14,"Kahit hindi pa ako botante. The same year ay nag register ako to vote kahit 17 y o pa lang ako, para kako sure na makakaboto ako at makakapag ambag kung sakaling tatakbo ulit si Chel next elex at para rin maka boto ng iba pang mabuting kandidato 2022 came Chel ran for senator",0,1,0,0,8,0,2025-03-20 18:08:34+00:00,tl,TRUE,3.19E+14,9.94E+13,9.94E+13,FALSE,0,0
9.88E+14,"COMELEC ano na puro campain posters na ng mga trapo special mention camille villar ang mga puno sa daan, inuna niyo pa mag entertain ng bobong ambassador kesa bigyan ng aksyon tong mga buwaya to [LINK]",0,1,0,0,20,0,2025-03-05 09:36:36+00:00,tl,FALSE,9.88E+14,,3.39E+14,FALSE,1,1
1.50E+14,Maraming tangang botante na lagi na lng nagpapaloko sa mga maling kandidato.,0,0,0,0,42,0,2025-03-30 03:21:58+00:00,tl,FALSE,1.50E+14,,9.77E+14,TRUE,1,1
9.39E+14,"@125610889293945 Sa totoo lang, malakas pa rin talaga ang hatak ni Robin Padilla sa mga Pilipinong walang malay sa pulitika Kaya kinuha nila duterte at ng China yan bilang kasapi ng PDP-Laban, target market kasi nila ung boto ng mga bobotante",0,1,1,0,40,0,2025-03-31 17:04:29+00:00,tl,TRUE,6.70E+14,1.26E+14,1.94E+14,FALSE,1,1
1.42E+14,@225867148354714 Diba Dapat ang order korte magbibigay then comelec at DICT to follow,0,0,0,0,22,0,2025-03-12 21:49:37+00:00,tl,TRUE,1.65E+14,2.26E+14,4.88E+14,FALSE,1,1
6.19E+14,@388043756860081 team suka? Hahahaha e puro sumampid lang sa PDP kasi nga puro walang kakayahang mag launch ng sarili nilang kandidatura at kampanya! Mga kumakapit kay Tanda para mapondohan kandidatura!,0,0,0,0,1,0,2025-03-24 06:37:39+00:00,tl,TRUE,8.24E+14,,5.38E+14,FALSE,1,1
